,t2_towerKills,t1_towerKills,firstInhibitor,t2_inhibitorKills,t1_inhibitorKills,firstTower,firstBaron,t2_dragonKills,t1_dragonKills,t1_baronKills,t2_baronKills,firstDragon
36331,7,7,1,1,1,1,2,2,0,0,1,2
36332,1,8,1,0,1,1,0,0,3,0,0,1
36333,11,0,2,3,0,2,0,1,0,0,0,2
36334,7,6,2,1,0,1,2,1,3,1,1,1
36335,2,8,1,0,2,1,1,0,2,1,0,1
36336,1,10,1,0,2,1,1,0,4,1,0,1
36337,2,9,1,0,1,1,0,0,2,0,0,1
36338,11,3,2,3,0,1,2,4,0,0,1,2
36339,5,0,2,1,0,2,0,1,0,0,0,2
36340,9,1,2,2,0,2,2,2,1,0,1,2
36341,9,4,2,3,0,2,2,2,2,0,1,2
36342,0,2,0,0,0,1,0,0,1,0,0,1
36343,8,1,2,1,0,2,2,2,1,0,1,2
36344,6,8,1,0,1,1,2,1,4,0,2,2
36345,3,11,1,0,3,2,1,0,3,1,0,1
36346,5,11,2,1,2,1,1,2,1,1,0,2
36347,0,11,1,0,3,1,0,0,2,0,0,1
36348,2,11,1,0,2,1,1,0,2,1,0,1
36349,3,0,0,0,0,2,0,1,0,0,0,2
36350,8,2,2,1,0,2,0,0,2,0,0,1
36351,1,9,1,0,2,1,0,0,2,0,0,1
36352,11,0,2,3,0,2,0,2,0,0,0,2
36353,9,5,2,2,1,1,1,1,2,1,0,2
36354,3,10,1,0,2,1,1,0,3,1,0,1
36355,10,6,2,2,0,2,0,5,0,0,0,2
36356,6,9,1,0,2,1,0,2,0,0,0,2
36357,7,0,2,1,0,2,2,1,1,0,1,2
36358,2,8,1,0,1,1,1,0,2,1,0,1
36359,4,10,1,0,2,2,1,1,2,2,0,1
36360,8,4,2,1,0,1,2,3,0,0,2,2
36361,4,8,1,0,1,1,2,1,2,0,1,2
36362,7,0,2,1,0,2,0,0,0,0,0,0
36363,2,8,1,0,1,1,0,1,1,0,0,1
36364,3,10,1,0,3,2,1,1,3,2,0,1
36365,11,3,2,1,0,1,0,3,1,0,0,1
36366,8,0,2,1,0,2,2,1,2,0,1,1
36367,7,4,2,1,0,1,2,3,0,0,1,2
36368,1,10,1,0,3,1,1,1,2,1,0,2
36369,7,6,2,1,0,1,1,0,1,1,0,1
36370,0,11,1,0,4,1,1,2,2,1,0,2
36371,11,4,2,3,0,1,2,2,1,0,1,2
36372,3,11,1,0,2,1,0,0,1,0,0,1
36373,4,9,1,0,2,2,1,3,1,2,0,2
36374,0,9,1,0,2,1,0,1,1,0,0,2
36375,8,0,2,1,0,2,0,3,0,0,0,2
36376,0,4,0,0,0,1,0,1,2,0,0,1
36377,7,8,1,1,3,1,1,1,6,2,1,2
36378,11,0,2,3,0,2,0,3,0,0,0,2
36379,10,3,2,2,0,1,2,3,1,0,1,2
36380,4,9,1,0,2,2,1,0,3,1,0,1
36381,10,8,1,2,2,2,1,3,2,1,0,2
36382,1,11,1,0,3,1,0,1,2,0,0,2
36383,8,6,1,1,1,1,1,3,1,1,1,2
36384,9,0,2,3,0,2,0,1,0,0,0,2
36385,9,0,2,1,0,2,2,2,0,0,1,2
36386,10,2,2,2,0,1,0,2,1,0,0,2
36387,0,4,0,0,0,1,0,0,2,0,0,1
36388,9,3,2,3,0,2,2,1,1,0,1,1
36389,3,6,0,0,0,2,0,0,1,0,0,1
36390,0,10,1,0,2,1,0,0,3,0,0,1
36391,1,5,0,0,0,1,0,2,0,0,0,2
36392,6,10,1,0,2,1,1,2,2,1,0,2
36393,5,8,1,0,2,2,1,3,2,1,1,2
36394,0,0,0,0,0,0,0,0,0,0,0,0
36395,7,9,2,1,1,2,0,1,3,0,0,1
36396,5,2,0,0,0,1,0,2,1,0,0,1
36397,4,8,1,0,2,2,0,0,3,0,0,1
36398,3,10,1,0,3,2,1,1,0,1,0,2
36399,9,5,2,2,0,2,2,3,0,0,1,2
36400,3,10,1,0,1,1,1,0,3,1,0,1
36401,1,9,1,0,1,1,0,0,2,0,0,1
36402,10,6,2,2,0,2,2,2,1,0,1,2
36403,11,2,2,3,0,2,0,4,0,0,0,2
36404,8,0,2,1,0,2,0,2,0,0,0,2
36405,5,11,2,1,3,1,1,1,3,2,0,1
36406,7,5,2,2,0,2,2,2,2,0,1,2
36407,1,9,1,0,2,1,1,0,2,1,0,1
36408,7,1,2,1,0,2,0,2,0,0,0,2
36409,0,11,1,0,2,1,0,0,0,0,0,0
36410,1,8,1,0,1,2,0,0,2,0,0,1
36411,0,10,1,0,2,1,1,0,1,1,0,1
36412,10,4,2,4,0,2,1,1,3,1,0,1
36413,1,2,0,0,0,1,0,1,0,0,0,2
36414,11,6,2,4,0,2,1,2,2,1,0,2
36415,8,1,2,2,0,2,0,3,0,0,0,2
36416,10,8,2,3,2,2,1,4,1,2,0,1
36417,8,3,2,2,0,2,2,1,3,0,1,1
36418,10,2,2,2,0,1,0,1,0,0,0,2
36419,0,0,0,0,0,0,0,0,0,0,0,0
36420,6,9,1,0,1,2,1,0,2,1,0,1
36421,5,0,0,0,0,2,0,3,0,0,0,2
36422,11,4,2,7,0,1,1,2,2,2,2,1
36423,3,5,0,0,0,1,1,0,1,1,0,1
36424,7,11,2,2,2,2,2,0,2,1,1,1
36425,5,2,0,0,0,1,0,1,2,0,0,1
36426,7,1,0,0,0,2,0,2,1,0,0,2
36427,10,0,2,2,0,2,2,3,0,0,1,2
36428,8,8,1,1,3,2,2,1,4,0,1,1
36429,11,0,2,3,0,2,0,3,0,0,0,2
36430,1,11,1,0,2,1,0,0,2,0,0,1
36431,2,6,0,0,0,2,0,0,1,0,0,1
36432,1,9,1,0,1,1,0,1,2,0,0,1
36433,4,10,1,0,5,2,2,2,4,1,1,2
36434,4,10,1,0,2,1,1,2,2,1,0,1
36435,5,11,1,0,4,2,1,2,2,1,0,2
36436,7,7,2,1,1,2,2,2,0,0,1,2
36437,6,4,2,1,0,1,2,3,1,0,1,1
36438,11,2,2,3,0,2,2,1,1,0,1,1
36439,0,11,1,0,2,1,0,0,1,0,0,1
36440,3,3,0,0,0,2,0,1,0,0,0,2
36441,8,6,1,1,1,2,1,1,3,1,1,1
36442,11,5,2,4,0,2,2,1,2,0,1,1
36443,7,0,2,1,0,2,0,1,0,0,0,2
36444,4,10,1,0,2,2,1,1,2,1,0,2
36445,8,9,1,1,2,1,2,4,0,0,1,2
36446,4,9,1,0,2,1,1,1,3,1,0,1
36447,0,10,1,0,2,1,0,1,1,0,0,1
36448,0,10,1,0,2,1,1,0,3,1,0,1
36449,9,5,2,2,0,2,2,1,2,0,1,2
36450,9,1,2,1,0,2,0,1,0,0,0,2
36451,4,9,1,0,2,1,1,0,3,1,0,1
36452,6,2,0,0,0,2,2,2,0,0,1,2
36453,9,3,2,1,0,1,2,2,1,0,1,1
36454,11,3,2,4,0,1,2,3,0,0,1,2
36455,0,11,1,0,4,1,1,1,1,1,0,1
36456,5,1,0,0,0,2,0,3,0,0,0,2
36457,0,0,0,0,0,0,0,0,0,0,0,0
36458,9,6,2,3,1,1,2,0,2,0,1,1
36459,5,10,2,1,2,2,1,1,2,1,0,1
36460,0,0,0,0,0,0,0,0,0,0,0,0
36461,11,0,2,2,0,2,0,3,1,0,0,2
36462,8,2,2,1,0,1,2,2,0,0,1,2
36463,1,6,1,0,1,1,0,0,2,0,0,1
36464,11,8,2,4,0,2,2,3,1,0,1,2
36465,10,5,1,2,1,2,2,3,1,0,1,1
36466,0,5,1,0,1,1,0,0,2,0,0,1
36467,6,5,1,1,1,2,1,1,2,1,1,1
36468,5,8,1,0,2,2,1,4,0,1,0,2
36469,7,3,2,1,0,2,0,0,2,0,0,1
36470,0,11,1,0,3,1,1,0,3,1,0,1
36471,10,1,2,1,0,2,2,1,1,0,1,2
36472,1,5,0,0,0,1,0,0,2,0,0,1
36473,3,9,1,0,3,2,2,3,1,0,1,2
36474,6,8,1,0,1,2,2,2,2,1,1,2
36475,2,10,1,0,2,1,1,0,3,1,0,1
36476,9,0,2,2,0,2,0,2,0,0,0,2
36477,0,2,0,0,0,1,0,0,2,0,0,1
36478,8,3,2,1,0,2,2,3,0,0,1,2
36479,4,0,0,0,0,2,0,2,0,0,0,2
36480,9,1,2,1,0,2,2,1,1,0,1,2
36481,4,8,1,0,1,1,0,2,0,0,0,2
36482,11,2,2,3,0,2,1,2,0,1,0,2
36483,11,4,2,3,0,1,2,3,1,0,1,2
36484,3,7,1,0,1,1,1,2,1,1,0,2
36485,8,8,1,2,2,1,1,4,1,2,0,2
36486,1,10,1,0,3,1,0,0,2,0,0,1
36487,2,10,1,0,5,1,1,1,1,2,0,2
36488,0,0,0,0,0,0,0,0,0,0,0,0
36489,7,4,2,1,0,1,0,0,2,0,0,1
36490,5,10,1,0,3,1,2,1,2,0,1,1
36491,0,6,0,0,0,1,0,0,2,0,0,1
36492,2,4,0,0,0,1,0,0,2,0,0,1
36493,11,1,2,4,0,2,2,5,0,0,2,2
36494,7,7,1,1,1,1,0,1,2,0,0,1
36495,1,11,1,0,3,1,1,0,1,1,0,1
36496,9,7,1,3,1,1,2,3,3,0,3,1
36497,0,10,1,0,1,1,0,0,3,0,0,1
36498,0,11,1,0,3,1,0,0,1,0,0,1
36499,0,10,1,0,2,1,1,0,1,1,0,1
36500,7,8,2,1,1,1,1,0,4,1,0,1
36501,6,3,2,1,0,2,0,0,2,0,0,1
36502,0,11,1,0,3,1,1,0,1,1,0,1
36503,10,1,2,3,0,2,2,3,0,0,1,2
36504,0,7,1,0,1,1,0,0,2,0,0,1
36505,6,0,2,1,0,2,2,2,1,0,1,2
36506,8,3,2,3,0,2,2,4,0,0,1,2
36507,10,1,2,1,0,2,2,3,0,0,1,2
36508,11,2,2,3,0,1,0,2,0,0,0,2
36509,8,1,2,2,0,2,1,2,0,1,0,2
36510,11,4,2,2,0,1,2,4,1,0,1,2
36511,9,0,2,1,0,2,0,1,1,0,0,1
36512,0,0,0,0,0,0,0,0,0,0,0,0
36513,2,10,1,0,2,2,1,0,2,1,0,1
36514,0,0,0,0,0,0,0,0,0,0,0,0
36515,11,0,2,3,0,2,2,3,0,0,1,2
36516,7,3,2,1,0,1,2,3,0,0,1,2
36517,2,11,1,0,3,1,1,0,3,1,0,1
36518,0,11,1,0,3,1,1,0,3,1,0,1
36519,5,2,0,0,0,2,0,2,0,0,0,2
36520,1,11,1,0,3,1,1,0,3,1,0,1
36521,6,0,0,0,0,2,2,2,0,0,1,2
36522,3,8,1,0,1,2,0,0,3,0,0,1
36523,8,3,2,1,0,2,1,2,1,1,0,1
36524,10,2,2,2,0,2,2,4,0,0,2,2
36525,10,1,2,1,0,2,2,2,0,0,1,2
36526,0,6,1,0,1,1,0,0,1,0,0,1
36527,1,10,1,0,2,2,1,0,1,1,0,1
36528,11,7,1,2,1,1,2,1,3,0,1,2
36529,5,8,2,1,1,2,1,1,3,1,0,1
36530,2,9,1,0,1,1,0,1,1,0,0,2
36531,10,5,2,2,0,1,2,3,0,0,1,2
36532,1,10,1,0,3,2,0,1,2,0,0,2
36533,10,2,2,2,0,1,2,1,2,0,1,1
36534,7,4,2,2,0,1,0,0,2,0,0,1
36535,0,11,1,0,2,1,0,0,2,0,0,1
36536,6,7,1,1,1,1,2,1,2,0,1,1
36537,7,0,2,2,0,2,0,1,0,0,0,2
36538,4,10,1,0,4,1,1,4,1,2,0,2
36539,3,8,1,0,2,1,2,1,2,0,1,1
36540,5,10,1,0,2,2,1,2,1,1,0,2
36541,10,3,2,3,0,2,0,2,2,0,0,1
36542,8,5,2,1,1,2,2,1,1,0,1,1
36543,3,8,1,1,2,1,1,0,3,1,0,1
36544,3,5,0,0,0,2,1,0,4,1,0,1
36545,0,0,0,0,0,0,0,0,0,0,0,0
36546,3,7,1,0,1,1,0,1,2,0,0,2
36547,9,5,2,2,0,2,2,2,1,0,1,2
36548,9,1,2,2,0,2,2,0,3,0,1,1
36549,0,0,0,0,0,0,0,0,0,0,0,0
36550,5,0,0,0,0,2,0,1,0,0,0,2
36551,4,7,1,0,1,2,1,3,0,1,0,2
36552,6,3,2,1,0,2,2,2,1,0,1,2
36553,3,9,1,0,2,2,1,2,2,2,0,2
36554,8,4,2,2,0,1,2,3,1,0,1,1
36555,2,10,1,0,2,2,1,0,3,1,0,1
36556,11,0,2,3,0,2,2,3,0,0,1,2
36557,11,5,2,3,0,1,2,5,0,1,1,2
36558,2,9,1,0,2,1,1,0,5,1,0,1
36559,9,5,2,1,0,2,2,2,2,0,1,1
36560,0,11,1,0,2,1,1,1,3,1,0,1
36561,5,7,1,0,1,1,2,2,2,0,1,1
36562,6,7,2,1,1,1,2,3,0,1,1,2
36563,11,4,2,2,0,2,1,2,1,1,0,2
36564,1,8,1,0,1,1,1,2,1,1,0,2
36565,3,4,0,0,0,2,1,2,1,1,0,2
36566,8,5,2,1,0,1,1,1,2,1,1,2
36567,7,4,2,1,0,2,0,1,1,0,0,1
36568,10,2,2,2,0,2,2,2,0,0,1,2
36569,5,7,1,0,1,2,1,1,2,1,0,1
36570,6,11,2,1,3,2,1,2,2,1,0,2
36571,4,0,0,0,0,2,0,1,0,0,0,2
36572,8,0,2,1,0,2,0,2,0,0,0,2
36573,2,11,1,0,4,1,1,0,2,1,0,1
36574,10,0,2,2,0,2,2,2,0,0,1,2
36575,10,1,2,2,0,2,0,1,1,0,0,2
36576,2,11,1,0,3,1,1,1,3,1,0,2
36577,6,10,1,0,2,2,1,3,2,1,0,1
36578,0,9,1,0,2,1,0,0,2,0,0,1
36579,3,10,1,0,2,1,1,1,3,1,0,1
36580,0,0,0,0,0,0,0,0,0,0,0,0
36581,3,10,1,0,2,2,0,2,0,0,0,2
36582,8,5,2,1,0,2,2,3,1,0,1,2
36583,11,2,2,3,0,1,2,3,0,0,1,2
36584,9,3,2,2,0,2,2,3,0,0,2,2
36585,10,2,2,2,0,2,0,2,0,0,0,2
36586,10,0,2,2,0,2,0,2,0,0,0,2
36587,9,2,2,1,0,2,0,3,0,0,0,2
36588,5,10,1,0,2,1,1,1,1,1,0,1
36589,0,10,1,0,2,1,1,0,2,1,0,1
36590,10,0,2,2,0,2,0,3,0,0,0,2
36591,7,1,2,1,0,2,2,2,0,0,1,2
36592,9,1,2,2,0,2,2,1,1,0,1,2
36593,6,9,1,1,1,1,1,1,2,1,0,2
36594,1,7,1,0,1,2,0,1,2,0,0,1
36595,6,9,2,1,1,1,1,2,1,1,1,2
36596,8,3,2,1,0,1,0,1,2,0,0,2
36597,0,11,1,0,3,1,0,1,1,0,0,1
36598,7,4,2,1,0,1,2,1,0,0,1,2
36599,3,10,1,0,1,2,1,0,3,1,0,1
36600,9,7,1,2,1,2,1,4,0,1,1,2
36601,0,10,1,0,2,1,0,0,2,0,0,1
36602,11,2,2,2,0,2,2,3,1,0,1,1
36603,8,1,2,1,0,2,0,0,0,0,0,0
36604,0,11,1,0,3,1,0,0,0,0,0,0
36605,8,6,2,2,0,1,2,4,0,1,1,2
36606,9,3,2,2,0,2,0,2,1,0,0,1
36607,3,8,1,0,1,1,0,1,0,0,0,2
36608,8,5,2,1,1,2,2,1,2,0,1,2
36609,10,0,2,2,0,2,2,3,0,0,1,2
36610,8,7,2,3,1,2,1,1,4,1,1,1
36611,2,11,1,0,2,1,0,0,4,0,0,1
36612,5,10,1,0,3,2,1,2,1,2,0,2
36613,10,2,2,2,0,2,2,2,0,0,1,2
36614,6,9,2,1,1,1,0,2,1,0,0,2
36615,10,6,2,2,0,1,2,2,2,0,1,1
36616,6,0,0,0,0,2,2,1,0,0,1,2
36617,0,9,1,0,1,1,1,0,3,1,0,1
36618,6,1,0,0,0,2,0,1,0,0,0,2
36619,11,3,2,5,0,1,2,3,1,1,2,1
36620,0,7,1,0,1,1,1,0,2,1,0,1
36621,0,10,1,0,2,1,0,0,2,0,0,1
36622,10,2,2,2,0,2,0,2,1,0,0,2
36623,0,6,1,0,1,1,0,0,2,0,0,1
36624,10,1,2,5,0,2,2,4,1,0,2,1
36625,1,9,1,0,1,1,0,1,3,0,0,2
36626,9,3,2,2,0,1,2,0,4,0,1,1
36627,11,8,1,2,4,2,1,3,1,2,0,2
36628,11,2,2,3,0,2,2,1,1,0,1,1
36629,1,8,1,0,1,1,0,1,1,0,0,2
36630,2,8,1,0,1,1,1,0,3,1,0,1
36631,8,8,2,1,1,1,2,3,1,1,1,2
36632,2,9,1,0,2,1,1,0,2,1,0,1
36633,9,5,2,3,0,2,2,3,1,1,1,2
36634,8,2,2,2,0,2,0,1,2,0,0,1
36635,2,9,1,0,2,1,0,1,2,0,0,2
36636,5,1,0,0,0,2,0,2,0,0,0,2
36637,0,4,0,0,0,1,0,0,0,0,0,0
36638,1,11,1,0,5,1,1,0,3,1,1,1
36639,0,9,1,0,2,1,0,0,3,0,0,1
36640,10,5,2,2,0,2,2,3,0,0,1,2
36641,3,11,1,0,3,2,1,0,4,1,0,1
36642,7,1,0,0,0,2,0,2,0,0,0,2
36643,3,11,1,0,3,1,1,1,2,1,0,1
36644,7,5,2,1,0,1,1,2,1,1,1,1
36645,3,6,0,0,0,2,0,2,0,0,0,2
36646,3,9,1,0,3,1,1,1,3,1,0,2
36647,8,3,2,2,0,2,2,3,0,0,2,2
36648,4,11,1,0,3,1,1,3,1,1,0,2
36649,2,10,1,0,1,1,2,1,2,0,1,1
36650,11,4,2,4,0,2,2,3,1,0,1,1
36651,8,1,2,2,0,2,2,2,0,0,1,2
36652,3,8,1,0,1,2,1,3,1,1,0,2
36653,5,9,1,0,2,2,2,0,4,1,1,1
36654,9,8,2,3,4,2,1,6,0,1,2,2
36655,0,1,0,0,0,1,0,0,1,0,0,1
36656,2,7,1,0,1,1,0,0,1,0,0,1
36657,9,4,2,2,0,1,2,1,2,0,1,1
36658,6,8,1,1,3,2,2,4,1,0,2,2
36659,9,2,2,2,0,2,2,4,0,0,2,2
36660,3,11,1,0,2,1,0,1,1,0,0,2
36661,0,0,0,0,0,0,0,0,0,0,0,0
36662,8,0,2,1,0,2,2,1,1,0,1,1
36663,0,11,1,0,3,1,0,0,2,0,0,1
36664,0,10,1,0,2,1,0,0,1,0,0,1
36665,0,7,1,0,1,1,0,0,2,0,0,1
36666,0,11,1,0,3,1,1,0,2,1,0,1
36667,11,0,2,2,0,2,2,2,0,0,1,2
36668,0,7,1,0,1,1,0,1,1,0,0,2
36669,0,0,0,0,0,0,0,0,0,0,0,0
36670,10,5,2,2,0,1,2,4,0,0,1,2
36671,9,6,2,1,0,1,2,3,1,0,1,2
36672,7,8,2,1,1,2,2,4,1,0,1,2
36673,3,11,1,0,4,1,0,0,3,0,0,1
36674,0,11,1,0,3,1,0,0,2,0,0,1
36675,0,10,1,0,2,1,0,0,2,0,0,1
36676,5,8,1,0,1,2,2,0,3,0,1,1
36677,8,11,2,2,3,2,2,4,1,1,1,2
36678,0,0,0,0,0,0,0,0,0,0,0,0
36679,1,11,1,0,3,1,0,0,2,0,0,1
36680,9,3,2,1,0,2,0,1,1,0,0,2
36681,9,10,2,1,3,2,1,1,3,2,0,1
36682,11,1,2,4,0,1,2,2,0,0,1,2
36683,4,10,1,0,2,1,2,0,3,1,1,1
36684,0,10,1,0,3,1,0,1,0,0,0,2
36685,9,4,2,1,0,1,2,3,1,0,2,1
36686,11,5,2,9,1,1,2,6,1,1,3,2
36687,4,9,1,0,2,2,1,2,2,1,0,2
36688,11,6,2,2,0,1,0,4,0,0,0,2
36689,0,0,0,0,0,0,0,0,0,0,0,0
36690,0,0,0,0,0,0,0,0,0,0,0,0
36691,1,6,0,0,0,1,0,1,2,0,0,2
36692,10,2,2,1,0,2,0,3,1,0,0,1
36693,9,0,2,3,0,2,0,2,0,0,0,2
36694,11,0,2,4,0,2,2,3,0,0,1,2
36695,8,4,2,2,0,1,2,1,2,0,1,1
36696,10,1,2,2,0,1,0,1,2,0,0,2
36697,4,11,1,0,4,1,1,0,4,2,0,1
36698,4,10,1,0,1,1,0,1,2,0,0,1
36699,4,10,1,0,2,1,1,2,2,2,0,1
36700,6,3,0,0,0,1,2,3,0,0,1,2
36701,5,1,0,0,0,2,0,1,0,0,0,2
36702,1,7,0,0,0,1,0,0,1,0,0,1
36703,4,2,0,0,0,1,0,0,1,0,0,1
36704,3,3,0,0,0,2,0,0,1,0,0,1
36705,8,0,2,1,0,2,0,1,1,0,0,1
36706,11,5,1,3,1,2,2,3,2,1,1,2
36707,1,4,0,0,0,1,0,1,0,0,0,2
36708,10,0,2,2,0,2,0,1,1,0,0,1
36709,7,3,2,1,0,1,2,2,0,0,1,2
36710,10,0,2,1,0,2,2,2,0,0,1,2
36711,5,10,1,0,1,1,1,1,3,2,0,1
36712,4,10,1,0,2,1,1,0,4,1,0,1
36713,6,1,0,0,0,2,0,2,1,0,0,2
36714,9,1,2,2,0,2,0,1,0,0,0,2
36715,2,11,1,0,4,2,2,1,2,1,1,1
36716,4,7,1,0,1,2,0,3,0,0,0,2
36717,0,9,1,0,2,1,0,0,1,0,0,1
36718,0,11,1,0,4,1,1,0,3,1,0,1
36719,8,7,1,1,2,2,2,0,3,1,1,1
36720,11,1,2,2,0,1,2,3,0,0,1,2
36721,3,11,1,0,3,2,1,1,1,1,0,2
36722,2,10,1,0,1,1,1,1,1,1,0,1
36723,9,1,2,1,0,2,2,2,0,0,1,2
36724,9,2,2,2,0,2,2,2,1,0,1,1
36725,6,8,2,1,1,2,1,1,2,2,0,1
36726,8,2,2,1,0,2,2,2,1,0,1,2
36727,11,2,2,3,0,2,2,2,1,0,1,1
36728,8,0,2,1,0,2,2,2,1,0,1,1
36729,10,4,2,2,0,1,2,3,2,0,2,1
36730,1,11,1,0,3,1,1,1,2,1,0,2
36731,11,0,2,3,0,2,0,0,2,0,0,1
36732,11,0,2,4,0,2,2,3,0,0,2,2
36733,7,4,2,1,0,1,2,3,0,0,1,2
36734,1,10,1,0,2,2,0,1,1,0,0,1
36735,5,9,1,0,2,2,1,1,3,1,0,2
36736,2,11,1,0,3,1,1,0,3,1,0,1
36737,0,11,1,0,3,1,0,0,0,0,0,0
36738,9,1,2,2,0,2,2,0,0,0,1,0
36739,10,1,2,2,0,1,2,2,0,0,1,2
36740,9,5,2,2,0,2,2,3,1,0,2,2
36741,0,7,1,0,2,1,1,0,2,1,0,1
36742,1,11,1,0,1,1,1,0,3,1,0,1
36743,10,7,2,2,0,1,2,1,4,0,2,1
36744,0,9,1,0,2,1,1,0,3,1,0,1
36745,7,5,2,1,0,2,0,2,1,0,0,2
36746,3,8,1,0,1,1,2,0,3,1,1,1
36747,4,10,1,0,2,1,1,2,1,1,0,2
36748,8,3,2,1,0,2,2,2,1,0,1,2
36749,9,5,2,2,0,2,2,2,1,0,1,2
36750,10,0,2,2,0,2,0,0,0,0,0,0
36751,8,11,1,0,4,1,1,2,2,1,1,1
36752,2,8,1,0,1,1,0,0,3,0,0,1
36753,11,0,2,4,0,2,0,1,0,0,0,2
36754,0,0,0,0,0,0,0,0,0,0,0,0
36755,10,5,2,4,0,1,1,2,2,1,2,2
36756,4,8,1,0,1,2,1,0,5,1,0,1
36757,1,9,1,0,1,2,1,1,2,1,0,1
36758,3,6,1,0,1,2,0,2,1,0,0,2
36759,5,0,2,1,0,2,0,2,0,0,0,2
36760,8,2,2,1,0,1,0,1,1,0,0,2
36761,0,9,1,0,3,1,0,1,2,0,0,2
36762,10,0,2,2,0,2,2,2,0,0,1,2
36763,1,11,1,0,2,2,0,0,2,0,0,1
36764,10,5,2,2,0,1,2,3,2,0,1,2
36765,5,1,2,1,0,1,0,2,0,0,0,2
36766,0,7,0,0,0,1,0,0,2,0,0,1
36767,2,10,1,0,2,1,1,2,1,1,0,2
36768,0,11,1,0,3,1,1,0,3,1,0,1
36769,9,5,2,1,0,1,2,3,0,0,1,2
36770,1,10,1,0,2,2,1,0,3,1,0,1
36771,11,3,2,4,0,1,2,3,0,0,1,2
36772,1,7,1,0,1,1,0,0,2,0,0,1
36773,10,2,2,1,0,1,2,1,2,0,1,1
36774,4,10,1,0,2,1,2,4,0,0,1,2
36775,2,8,1,0,2,1,0,0,2,0,0,1
36776,9,3,2,1,0,1,0,3,0,0,0,2
36777,5,0,0,0,0,2,0,2,0,0,0,2
36778,2,7,1,0,1,1,1,1,1,1,0,1
36779,9,7,2,1,1,1,1,1,4,2,0,1
36780,2,10,1,0,2,1,1,0,3,1,0,1
36781,8,6,2,1,0,2,2,2,1,0,1,2
36782,10,4,2,2,0,2,2,3,0,0,1,2
36783,6,9,1,0,1,2,1,3,1,1,0,2
36784,7,2,2,1,0,1,2,2,0,0,1,2
36785,1,8,1,0,1,1,0,0,2,0,0,1
36786,10,1,2,2,0,2,0,2,0,0,0,2
36787,9,11,1,1,3,1,1,4,1,2,1,2
36788,6,10,2,2,1,1,2,2,1,1,1,2
36789,10,0,2,2,0,2,0,2,0,0,0,2
36790,9,2,2,1,0,2,2,3,1,0,1,1
36791,3,4,0,0,0,2,0,0,2,0,0,1
36792,0,9,1,0,2,1,0,0,2,0,0,1
36793,1,3,0,0,0,1,0,0,0,0,0,0
36794,6,6,1,0,1,2,2,3,0,0,1,2
36795,6,8,1,0,1,1,2,3,1,0,1,2
36796,0,9,1,0,2,1,1,1,2,1,0,2
36797,4,8,1,0,1,2,0,2,2,0,0,2
36798,2,0,0,0,0,2,0,1,0,0,0,2
36799,10,3,2,1,0,2,1,4,0,1,1,2
36800,1,8,1,0,1,2,0,1,2,0,0,1
36801,5,8,1,1,2,1,1,1,4,1,0,1
36802,10,4,2,3,0,2,1,1,3,1,0,1
36803,1,8,1,0,1,1,0,1,1,0,0,2
36804,11,1,2,3,0,2,2,3,0,0,1,2
36805,9,3,2,1,0,1,0,2,1,0,0,1
36806,5,8,1,1,2,1,1,1,3,1,0,1
36807,7,2,2,1,0,1,0,3,0,0,0,2
36808,11,0,2,2,0,2,0,2,0,0,0,2
36809,0,11,1,0,2,1,0,0,2,0,0,1
36810,9,7,1,1,2,1,2,1,3,0,2,1
36811,1,6,1,0,1,1,0,0,2,0,0,1
36812,10,2,2,1,0,2,2,4,0,0,1,2
36813,6,6,1,0,1,2,2,3,1,1,1,2
36814,4,7,1,0,1,2,1,2,1,1,0,2
36815,11,0,2,3,0,2,2,3,0,0,1,2
36816,10,4,2,3,0,1,2,4,1,0,1,2
36817,8,3,2,1,0,1,0,0,3,0,0,1
36818,9,0,2,2,0,2,2,2,0,0,1,2
36819,10,0,2,2,0,2,2,0,1,0,1,1
36820,10,5,2,3,0,1,2,0,3,0,1,1
36821,1,9,1,0,2,1,0,0,0,0,0,0
36822,7,7,2,1,1,2,2,3,0,1,1,2
36823,10,2,2,2,0,1,2,1,0,0,1,2
36824,1,11,1,0,2,1,2,0,4,0,1,1
36825,0,10,1,0,2,1,1,0,3,1,0,1
36826,0,9,1,0,2,1,0,0,2,0,0,1
36827,0,6,1,0,1,1,0,0,1,0,0,1
36828,10,1,2,3,0,1,2,3,0,0,1,2
36829,9,3,2,2,0,2,2,1,2,0,1,1
36830,5,1,2,1,0,2,0,1,1,0,0,2
36831,9,1,2,1,0,2,0,2,0,0,0,2
36832,8,3,2,1,0,1,0,3,0,0,0,2
36833,8,10,1,1,2,2,1,3,1,1,0,2
36834,10,5,1,2,1,2,2,1,1,0,1,2
36835,2,9,1,0,2,1,1,0,4,2,0,1
36836,11,8,1,3,3,1,1,1,4,2,1,1
36837,9,8,1,1,1,1,2,4,0,0,2,2
36838,10,1,2,3,0,2,0,1,0,0,0,2
36839,10,2,2,2,0,2,2,2,0,0,1,2
36840,9,4,2,2,1,1,0,1,1,0,0,1
36841,10,5,2,5,0,2,2,3,3,0,2,1
36842,7,7,2,1,1,2,0,0,3,0,0,1
36843,1,9,1,0,2,1,0,0,1,0,0,1
36844,9,0,2,2,0,2,0,2,0,0,0,2
